continent,country,OSMID,name,center_lat,center_lon,north,south,east,west
North_America,canada,659988424,University of Waterloo Place,43.47128903,-80.53615674,43.4722216,43.4692485,-80.532395,-80.5377772
North_America,canada,661803366,University of Ottawa - Alta Vista Campus,45.40291623,-75.64210988,45.4035847,45.4022653,-75.6415835,-75.642702
North_America,canada,667342176,Université du Québec en Abitibi-Témiscamingue,47.33291328,-79.44278145,47.3340293,47.3317833,-79.4415908,-79.4439444
North_America,canada,669367022,Redeemer University College,43.21194839,-79.95084034,43.2153442,43.2071388,-79.9475788,-79.9545034
North_America,canada,671010251,The Westside Schools – Miniversity,49.27658708,-123.1184465,49.2768491,49.2764239,-123.1178564,-123.1188515
North_America,canada,672143785,,53.52386175,-113.516387,53.5247286,53.5229956,-113.5150961,-113.5176704
North_America,canada,680443853,University nuhelot’?ne thaiyots’? nistameyim?kanak Blue Quills,54.00181764,-111.3732653,54.0058222,53.9950159,-111.3660671,-111.3783289
North_America,canada,69828841,Université du Québec à Trois-Rivières,46.34772688,-72.58046737,46.3511757,46.3416404,-72.5717574,-72.58681
North_America,canada,702100748,Tyndale University College and Seminary,43.79707808,-79.39192787,43.7991452,43.7955086,-79.3892348,-79.3948835
North_America,canada,702537549,,43.78285608,-79.46716077,43.7839194,43.7805087,-79.4633388,-79.4698809
North_America,canada,707062967,University of Waterloo,43.36784295,-80.98217088,43.3683088,43.3673919,-80.981466,-80.9828579
North_America,canada,707462415,Brock University - Hamilton Campus,43.2313046,-79.8095404,43.2320562,43.2302993,-79.8081918,-79.8108915
North_America,canada,709131597,Queenswood Campus,48.46771481,-123.2948233,48.4694296,48.4659002,-123.2938949,-123.2975371
North_America,canada,710567146,Wilfrid Laurier University - Lyle S. Hallman Faculty of Social Work,43.45248788,-80.492154,43.4527245,43.4523679,-80.4917488,-80.4926392
North_America,canada,745744854,Northern Lights College,55.74648748,-120.2289206,55.7486481,55.7449787,-120.2248148,-120.234463
North_America,canada,747156020,,43.85286619,-66.1057729,43.8538886,43.8517308,-66.1030289,-66.1076197
North_America,canada,749108037,King's University College at Western,43.01169378,-81.25725227,43.013129,43.0100846,-81.2545382,-81.2594219
North_America,canada,749108424,St. Peter's Seminary,43.01170771,-81.2527033,43.0127381,43.0086563,-81.2500683,-81.2554817
North_America,canada,750480045,Université de Montréal - Campus MIL,45.52348749,-73.61925579,45.5249052,45.5202802,-73.6168621,-73.6224622
North_America,canada,753045879,Université de Montréal Campus Longueuil,45.52595149,-73.5221437,45.5261058,45.5258686,-73.5217929,-73.5223184
North_America,canada,755549715,Trent University,44.35720049,-78.29069216,44.3631815,44.3514252,-78.2843041,-78.2977849
North_America,canada,759246971,Université de Hearst,49.68459324,-83.66675856,49.6852157,49.683801,-83.6659252,-83.6675996
North_America,canada,759498704,Université de Sherbrooke Campus Longueuil,45.52487703,-73.52077373,45.5251939,45.5245519,-73.5196745,-73.5214232
North_America,canada,764395204,Trent University - Durham GTA Campus,43.88983495,-78.89130397,43.8908372,43.8886416,-78.8896659,-78.8926452
North_America,canada,764445399,Trent University - Catharine Parr Traill College,44.3112347,-78.3267796,44.3118561,44.3106788,-78.3260971,-78.3276975
North_America,canada,771181403,Kingswood University,45.72887272,-65.52334043,45.7326913,45.7269145,-65.517977,-65.5274539
North_America,canada,771181415,Kingswood University (Lower Campus),45.72502817,-65.52412133,45.725679,45.7243645,-65.5234906,-65.524731
North_America,canada,778981062,Grenfell Campus,48.93708791,-57.93726127,48.9424768,48.9333583,-57.923007,-57.9412266
North_America,canada,779928778,,42.99990641,-81.27776509,43.0013121,42.9981111,-81.2763601,-81.2806395
North_America,canada,782232484,Brock University,43.11942394,-79.24742923,43.1231542,43.1131004,-79.2402571,-79.2562711
North_America,canada,790025539,Queen's University - Heating Plant,44.22276188,-76.49434466,44.2229671,44.2222445,-76.4935979,-76.4950015
North_America,canada,88542974,Royal Victoria,45.50775117,-73.58303411,45.5103682,45.5046511,-73.5802568,-73.5853762
North_America,canada,9333285,Mount Royal University,51.01163338,-114.131247,51.0154527,51.0077001,-114.1230989,-114.1374785
North_America,canada,98935667,Université de Moncton,46.10496441,-64.78619935,46.1098183,46.1010981,-64.7791205,-64.7942395
Asia,china,103495879,武汉工程大学(流芳校区),30.46429057,114.4262751,30.4678221,30.4597391,114.4311903,114.420161
Asia,china,107454438,山东大学(威海),37.53157554,122.0531661,37.539235,37.5250149,122.0609419,122.0471075
Asia,china,107492617,哈尔滨工业大学 (威海),37.53399639,122.0778355,37.5390419,37.5244247,122.0832347,122.070342
Asia,china,107500448,安徽建筑大学,31.81420768,117.2497669,31.817447,31.8118944,117.2520935,117.2461654
Asia,china,108232544,国际关系学院,40.0023863,116.2791261,40.0049294,40.0005649,116.2823755,116.277417
Asia,china,111193955,威海大光华国际学校 Wēihǎi Dàguānghuá International School,37.49151504,122.0143147,37.4929408,37.4891697,122.0164292,122.0123254
Asia,china,112940438,武汉体育学院,30.52423679,114.3737689,30.5265201,30.5188773,114.3768004,114.3679765
Asia,china,118981297,信阳师范学院,32.1367147,114.0355941,32.1435539,32.1316987,114.0391416,114.0302683
Asia,china,119077986,空军第一航空学院,32.10538082,114.0851716,32.1101835,32.1013924,114.0899472,114.0816015
Asia,china,132730573,华中科技大学同济医学院,30.58449311,114.2544262,30.588497,30.5822588,114.2592359,114.2502755
Asia,china,144183801,上海交通大学（徐汇校区）,31.20131686,121.4288142,31.2034691,31.1987029,121.4320796,121.4247998
Asia,china,150102504,香港浸會大學石門校園 Hong Kong Baptist University Shek Mun Campus,22.38762556,114.2104016,22.3883613,22.3871936,114.2107302,114.2099282
Asia,china,150453849,重庆医科大学,29.53610784,106.5025278,29.5382213,29.5329776,106.5070123,106.4998581
Asia,china,152567330,香港教育大學 The Education University of Hong Kong,22.46905554,114.1944057,22.4720237,22.4666151,114.1979692,114.1926252
Asia,china,152597546,华东交通大学 East China Jiaotong University,28.74516974,115.8658465,28.757859,28.736157,115.8705175,115.8602285
Asia,china,154462357,内蒙古农业大学东区,40.81125133,111.7042476,40.8143817,40.8080194,111.7086788,111.6994249
Asia,china,154986493,厦门大学,24.43959036,118.0932274,24.4443267,24.4355558,118.0989702,118.0874624
Asia,china,155720111,东北财经大学,38.87620535,121.547343,38.8807945,38.8729198,121.5519741,121.5425606
Asia,china,156137083,南京师范大学中北学院,32.11781684,118.9046313,32.1204882,32.1144036,118.9059247,118.9021432
Asia,china,157863250,中央财经大学·沙河校区,40.16952017,116.2698566,40.1721199,40.1677659,116.2717363,116.2672218
Asia,china,157863251,中央财经大学·沙河校区,40.17033811,116.2780174,40.1729811,40.1678777,116.2835682,116.2712208
Asia,china,158239842,浙江体育职业技术学院（长兴校区）,31.01843441,119.8764305,31.0219853,31.0144298,119.8815195,119.8717637
Asia,china,158579210,河北大学新校区,38.88012153,115.5633019,38.8855112,38.8759257,115.5706583,115.5552375
Asia,china,159088393,河北科技大学,37.97953621,114.5149237,37.9826737,37.9720471,114.5232994,114.5078085
Asia,china,163242450,大连外国语学院 中山校区,38.90964559,121.6407075,38.9113724,38.9084462,121.6420753,121.6390391
Asia,china,163340618,大连外国语大学,38.81020365,121.3027834,38.8162965,38.803177,121.3126738,121.2987614
Asia,china,163340619,大连医科大学 旅顺校区,38.80382248,121.3113966,38.8106098,38.7966515,121.3203682,121.3002036
Asia,china,165476764,河海大学,32.0578838,118.7551787,32.0610824,32.0537726,118.7590309,118.7512589
Asia,china,170564706,吉林大学珠海学院,22.05588497,113.3994993,22.0642542,22.0426572,113.4077739,113.3903106
Asia,china,170970530,中山大学珠海校区,22.35195641,113.5797328,22.3617462,22.343677,113.5889992,113.5711737
Asia,china,171388723,宝鸡文理学院-东校区,34.35123902,107.2083482,34.353701,34.3484348,107.2138518,107.2024673
Asia,china,171389014,东南大学九龙湖校区,31.88721961,118.8152481,31.8962152,31.8820845,118.8252942,118.8058588
Asia,china,172136291,临沂大学,35.12020878,118.2826826,35.130077,35.1084465,118.2937307,118.2714135
Asia,china,173123702,武汉理工大学-余家头校区,30.60692487,114.3512599,30.6143039,30.6033352,114.3566016,114.3462295
Asia,china,173504053,西藏大学（老校区）,29.64635988,91.14528205,29.6489829,29.6431901,91.1494768,91.1423796
Asia,china,173504074,,29.64536713,91.03424348,29.6463183,29.644355,91.0366787,91.0320345
Asia,china,173924002,内蒙古师范大学,40.80242079,111.685909,40.8049117,40.7992921,111.6919462,111.6836335
Asia,china,176978404,上海开放大学,31.2944379,121.509746,31.2958392,31.2930925,121.5110582,121.5082186
Asia,china,176982389,山西大学,37.7998697,112.5826988,37.8068292,37.7934084,112.5875527,112.5784386
Asia,china,177231509,西北工业大学 友谊校区,34.24653614,108.9101333,34.2495965,34.242953,108.9155912,108.9056107
Asia,china,179410371,五邑大学,22.59689128,113.0792304,22.6041983,22.5918238,113.0846183,113.0759344
Asia,china,179989051,山西财经大学南校区,37.7905835,112.5832401,37.7929609,37.7882044,112.5881534,112.5788408
Asia,china,182722904,华北水利水电大学,34.78207524,113.7890408,34.7878817,34.7766847,113.7933111,113.7788006
Asia,china,182722906,河南中医药大学,34.78103368,113.7996416,34.785525,34.7774536,113.8042577,113.794677
Asia,china,182722914,河南职业技术学院,34.79753118,113.7858266,34.8024583,34.7940903,113.7915642,113.7787517
Asia,china,182722916,河南财经政法大学,34.78208109,113.8141543,34.7899171,34.7785091,113.820427,113.8077579
Asia,china,182722919,郑州航空工业管理学院,34.78900416,113.7802434,34.79411,34.7842859,113.7875212,113.7767535
Asia,china,182722922,郑州电大(郑东新区分校),34.77997541,113.777292,34.781492,34.7777777,113.7823951,113.7761594
Asia,china,182722924,河南经贸职业学院,34.80203353,113.7918483,34.8054912,34.7987313,113.7963812,113.7884582
Asia,china,182728402,河南警察学院,34.79215977,113.8161808,34.7956195,34.7882238,113.8226639,113.8106028
Asia,china,182728409,河南牧业经济学院(龙子湖校区),34.80519822,113.8076144,34.8094397,34.8002696,113.8138702,113.8051501
Asia,china,183647823,伊犁师范大学,43.93700086,81.30485151,43.9417727,43.9324675,81.3127674,81.2987654
Asia,china,183923598,中国人民解放军防空兵学院,34.75216573,113.6328444,34.7551513,34.7498105,113.637084,113.6262817
Asia,china,184234480,石河子大学北区,44.30878701,86.05346383,44.3114147,44.3058154,86.0605038,86.0493377
Asia,china,185266976,鄭裕彤樓 Cheng Yu Tung Building,22.4122256,114.2107355,22.412495,22.4118499,114.2110026,114.2103572
Asia,china,186137042,嘉道理研究所-石崗中心 The Kadoorie Institute - Shek Kong Centre,22.42947253,114.1134022,22.4304957,22.4280743,114.1147185,114.1120766
Asia,china,186439516,江苏科技大学,32.19862842,119.4643452,32.2033057,32.1927564,119.469795,119.4603036
Asia,china,186485173,杭州职业技术学院,30.32320916,120.3477264,30.3251381,30.3211743,120.3533354,120.3440442
Asia,china,186485174,浙江金融职业学院,30.32322266,120.3780584,30.3250825,30.3211373,120.3810158,120.3749862
Asia,china,186485182,浙江经贸职业技术学院,30.31779355,120.3771059,30.3207298,30.3158827,120.3810179,120.3741949
Asia,china,186485185,浙江理工大学下沙校区,30.31492387,120.3472503,30.3180255,30.3129004,120.3532925,120.3440871
Asia,china,186485186,浙江警官职业学院,30.31617432,120.3556551,30.3180069,30.3133819,120.3581316,120.3535481
Asia,china,186486684,杭州电子科技大学文一苑,30.3197182,120.338144,30.3207661,30.3182506,120.3412867,120.3343031
Asia,china,188058853,香港恒生大學 The Hang Seng University of Hong Kong,22.37951473,114.2117435,22.3806777,22.3781894,114.2125804,114.2105591
Asia,china,190666567,厦门南洋学院,24.60409494,118.2483073,24.6063182,24.6010799,118.2521472,118.2446775
Asia,china,192898429,賽馬會第一舍堂村 Jockey Club Student Village I,22.28398505,114.1330161,22.28442,22.283468,114.1335625,114.1326626
Asia,china,192898430,,22.28380761,114.1324437,22.2841821,22.2833912,114.132818,114.1319078
Asia,china,192946046,金陵协和神学院,32.04643103,118.7730015,32.047216,32.0458548,118.7735474,118.7721994
Asia,china,195289214,长沙理工大学,28.07135577,113.0020154,28.0769594,28.0650511,113.0111091,112.9936342
Asia,china,195864362,湘潭大学,27.88842816,112.8576214,27.8953837,27.8781969,112.8656813,112.8507838
Asia,china,197872978,佛山科技学院,23.02561098,113.0927514,23.0294243,23.0229108,113.0962818,113.0892544
Asia,china,202121397,南方医科大学(顺德校区),22.78941328,113.2232323,22.7932547,22.7853825,113.2284026,113.2139462
Asia,china,205723414,广西科技大学（东环校区）,24.33267486,109.4407288,24.3379273,24.3265182,109.4473154,109.4353355
Asia,china,207566638,西南交通大学,30.76843243,103.9850723,30.7743197,30.7580974,103.9924647,103.9736689
Asia,china,207667880,大连民族大学,39.04327897,121.7714947,39.0465485,39.041323,121.7748332,121.7667026
Asia,china,208801927,中国石油大学-北京西校区,40.2137647,116.2494971,40.2161483,40.2123071,116.2522595,116.2447931
Asia,china,215157033,,50.25706587,127.5589518,50.2575666,50.2567366,127.5596349,127.5584011
